"Language","Level","acc","accuracy","age","average_response_time","avg_rt","b0","b1","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_welcome","count_Baseline_loop","count_Baseline_task","count_Context_condition","count_Context_loop","count_Pre_experiment","count_age","count_baseline_sequence","count_baseline_setup","count_baseline_test","count_baseline_test_1","count_baseline_test_sequence","count_con_test","count_con_test_","count_con_test_sequence","count_context_sequence","count_distraction_sequence","count_distraction_sequence_1","count_distraction_task","count_distraction_task_1","count_expSequence","count_experiment","count_experiment_loop","count_inner_baseline","count_inner_baseline_sequence","count_inner_context","count_inner_context_sequence","count_instructions","count_instructions_1","count_instructions_distraction","count_instructions_distraction_1","count_instructions_test","count_instructions_test_1","count_instructions_test_level","count_language","count_learning_session_setup","count_learning_session_setup_1","count_new_form_multiple_choice","count_new_inline_script","count_new_logger","count_new_logger_1","count_pre_test","count_present_distraction_1","count_present_distraction_1_1","count_present_distraction_1_2","count_present_trial","count_present_trial_1","count_save_data","count_save_data_1","count_shuffling","count_slimstampen_bs_setup","count_slimstampen_setup","count_test_level","count_test_sequence","count_test_setup","count_test_setup_1","count_trial_sequence","count_trial_sequence_1","count_welcome","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","feedback_duration","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","form_response","fullscreen","height","ignore_this_variable","inter_trial_interval","keyboard_backend","logfile","mouse_backend","num_tested_correct","num_tested_correct_1","num_words_tested","num_words_tested_1","opensesame_codename","opensesame_version","pretest_num","pretest_start_time","psychopy_waitblanking","response","response_instructions","response_instructions_1","response_instructions_distraction","response_instructions_distraction_1","response_instructions_test","response_instructions_test_1","response_instructions_test_level","response_time","response_time_instructions","response_time_instructions_1","response_time_instructions_distraction","response_time_instructions_distraction_1","response_time_instructions_test","response_time_instructions_test_1","response_time_instructions_test_level","response_time_welcome","response_welcome","round_decimals","sampler_backend","seen_facts_bs","seen_facts_con","session_duration","session_start_time","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","test_bs","test_con","test_done","test_num_bs","test_num_con","time_Baseline_loop","time_Baseline_task","time_Context_condition","time_Context_loop","time_Pre_experiment","time_age","time_baseline_sequence","time_baseline_setup","time_baseline_test","time_baseline_test_1","time_baseline_test_sequence","time_con_test","time_con_test_","time_con_test_sequence","time_context_sequence","time_distraction_sequence","time_distraction_sequence_1","time_distraction_task","time_distraction_task_1","time_expSequence","time_experiment","time_experiment_loop","time_inner_baseline","time_inner_baseline_sequence","time_inner_context","time_inner_context_sequence","time_instructions","time_instructions_1","time_instructions_distraction","time_instructions_distraction_1","time_instructions_test","time_instructions_test_1","time_instructions_test_level","time_language","time_learning_session_setup","time_learning_session_setup_1","time_new_form_multiple_choice","time_new_inline_script","time_new_logger","time_new_logger_1","time_pre_test","time_present_distraction_1","time_present_distraction_1_1","time_present_distraction_1_2","time_present_trial","time_present_trial_1","time_save_data","time_save_data_1","time_shuffling","time_slimstampen_bs_setup","time_slimstampen_setup","time_test_level","time_test_sequence","time_test_setup","time_test_setup_1","time_trial_sequence","time_trial_sequence_1","time_up","time_up2","time_welcome","title","total_correct","total_response_time","total_responses","trial_num","trial_num_baseline","uniform_coordinates","width"
"Telugu","A1","undefined","undefined","23","undefined","undefined","NA","NA","#e8edf1","xpyriment","legacy","legacy","0","NA","uniform","undefined","undefined","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0","0","NA","0","0","NA","0","NA","0","NA","NA","NA","NA","NA","0","0","NA","0","0","NA","NA","0","NA","NA","NA","0","Wed Oct 26 23:50:16 2022","The main experiment item","yes","NA","final_exp.osexp","/Users/eragon/Documents/CODE/Github/group-project-team-studysmart","1200","no","Lexend","no","30","no","#000000","no","A1","yes","768","NA","200","legacy","/Users/eragon/Documents/CODE/Github/group-project-team-studysmart/Results/subject-11.csv","xpyriment","0","0","0","0","Lentiform Loewenfeld","3.3.12","1","7574","yes","return","NA","NA","NA","NA","NA","NA","NA","4726","NA","NA","NA","NA","NA","NA","NA","4726","return","2","legacy","[]","[]","NA","7574","1024","2","48000","-16","experiment","11","odd","no","no","no","1","1","NA","NA","NA","NA","7583","7583","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2829","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9026","NA","7574","NA","NA","14426","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7580","NA","NA","NA","no","no","2842","SlimStampen example","0","0","0","1","1","yes","1024"
trial,fact,start_time,rt,correct,fact_id,question,answer
1,"Word(fact_id=1, question='winkel', answer=['shop', 'store'])",15847.0,1116.0,True,1,winkel,"['shop', 'store']"
2,"Word(fact_id=2, question='lepel', answer=['spoon'])",19426.0,923.0,True,2,lepel,['spoon']
3,"Word(fact_id=3, question='jas', answer=['coat', 'jacket', 'overcoat', 'cloak'])",23019.0,1250.0,True,3,jas,"['coat', 'jacket', 'overcoat', 'cloak']"
4,"Word(fact_id=4, question='raam', answer=['window', 'frame'])",27146.0,1188.0,True,4,raam,"['window', 'frame']"
5,"Word(fact_id=5, question='buiten', answer=['outside', 'out'])",30930.0,1234.0,True,5,buiten,"['outside', 'out']"
6,"Word(fact_id=6, question='toevoegen', answer=['add', 'append'])",34856.0,2141.0,False,6,toevoegen,"['add', 'append']"
7,"Word(fact_id=7, question='proberen', answer=['attempt', 'try'])",40159.0,25.0,False,7,proberen,"['attempt', 'try']"
8,"Word(fact_id=8, question='bezig', answer=['busy'])",41647.0,8042.0,False,8,bezig,['busy']
9,"Word(fact_id=9, question='onderwijs', answer=['education'])",54156.0,1240.0,True,9,onderwijs,['education']
10,"Word(fact_id=10, question='spier', answer=['muscle'])",58672.0,2645.0,False,10,spier,['muscle']
11,"Word(fact_id=11, question='plotseling', answer=['suddenly', 'abruptly'])",63265.0,4457.0,False,11,plotseling,"['suddenly', 'abruptly']"
12,"Word(fact_id=12, question='optreden', answer=['performance', 'action', 'perform'])",69824.0,3537.0,False,12,optreden,"['performance', 'action', 'perform']"
13,"Word(fact_id=13, question='ontspannen', answer=['relax', 'relaxing', 'relaxed'])",75662.0,2774.0,False,13,ontspannen,"['relax', 'relaxing', 'relaxed']"
14,"Word(fact_id=14, question='betrouwbaar', answer=['reliable', 'trustworthy'])",80591.0,2426.0,False,14,betrouwbaar,"['reliable', 'trustworthy']"
15,"Word(fact_id=15, question='weigeren', answer=['refuse', 'deny', 'decline'])",85160.0,4516.0,False,15,weigeren,"['refuse', 'deny', 'decline']"
16,"Word(fact_id=16, question='loopbaan', answer=['career\xa0'])",92106.0,3248.0,False,16,loopbaan,['career\xa0']
17,"Word(fact_id=17, question='frappant', answer=['striking', 'strikingly '])",97441.0,5296.0,False,17,frappant,"['striking', 'strikingly ']"
18,"Word(fact_id=18, question='raadsel', answer=['puzzle', 'riddle'])",104908.0,3642.0,False,18,raadsel,"['puzzle', 'riddle']"
19,"Word(fact_id=19, question='bijkomend', answer=['additional', 'secondary', 'additionally'])",110557.0,2740.0,False,19,bijkomend,"['additional', 'secondary', 'additionally']"

trial,start_time,rt,correct,fact_id,question,context_1,context_2,answer,chosen_context,encounter_2,reading_time,fogetting_rate
1,1083550.0,3613.0,True,1,verschrikkelijk,Ik vind het <b>verschrikkelijk</b> om voor een groep te spreken.,Het was een <b>verschrikkelijke</b> dag.,terrible;awful;horrible;dreadful,Ik vind het <b>verschrikkelijk</b> om voor een groep te spreken.,False,1090.1,0.29960937499999996
2,1090939.0,1100.0,True,1,verschrikkelijk,Ik vind het <b>verschrikkelijk</b> om voor een groep te spreken.,Het was een <b>verschrikkelijke</b> dag.,terrible;awful;horrible;dreadful,Ik vind het <b>verschrikkelijk</b> om voor een groep te spreken.,False,1090.1,0.24999999999999997
3,1094630.0,1409.0,True,2,zelfstandig,Het is prettig als werknemers <b>zelfstandig</b> kunnen werken.,Ik vond het in het begin moeilijk om <b>zelfstandig</b> te wonen.,independent;independently,Het is prettig als werknemers <b>zelfstandig</b> kunnen werken.,False,1070.6,0.3
4,1098925.0,3561.0,True,3,gewoonte,Ik heb de slechte <b>gewoonte</b> om te laat te komen.,Het is een goede <b>gewoonte</b> om je handen te wassen voor het eten.,habit,Ik heb de slechte <b>gewoonte</b> om te laat te komen.,False,895.1,0.3
5,1105388.0,946.0,True,2,zelfstandig,Het is prettig als werknemers <b>zelfstandig</b> kunnen werken.,Ik vond het in het begin moeilijk om <b>zelfstandig</b> te wonen.,independent;independently,Het is prettig als werknemers <b>zelfstandig</b> kunnen werken.,False,1070.6,0.250390625
6,1109686.0,1124.0,True,3,gewoonte,Ik heb de slechte <b>gewoonte</b> om te laat te komen.,Het is een goede <b>gewoonte</b> om je handen te wassen voor het eten.,habit,Ik heb de slechte <b>gewoonte</b> om te laat te komen.,False,895.1,0.250390625
7,1112919.0,1642.0,True,4,verwondering,Kinderen zitten vol <b>verwondering</b>.,Ik sta vol <b>verwondering</b> naar de sterren te kijken.,wonder;surprise,Kinderen zitten vol <b>verwondering</b>.,False,622.1,0.3
8,1132546.0,2001.0,True,5,bijeenkomst,SNIC is een <b>bijeenkomst</b> met studenten van verschillende opleidingen.,De <b>bijeenkomst</b> begint om 10 uur.,meeting;gathering,SNIC is een <b>bijeenkomst</b> met studenten van verschillende opleidingen.,False,1304.6,0.3
9,1137375.0,1244.0,True,4,verwondering,Kinderen zitten vol <b>verwondering</b>.,Ik sta vol <b>verwondering</b> naar de sterren te kijken.,wonder;surprise,Kinderen zitten vol <b>verwondering</b>.,False,622.1,0.250390625
10,1140868.0,1323.0,True,5,bijeenkomst,SNIC is een <b>bijeenkomst</b> met studenten van verschillende opleidingen.,De <b>bijeenkomst</b> begint om 10 uur.,meeting;gathering,SNIC is een <b>bijeenkomst</b> met studenten van verschillende opleidingen.,False,1304.6,0.250390625
11,1145081.0,1042.0,True,6,vriendschap,Deze <b>vriendschap</b> is erg belangrijk voor mij.,Een <b>vriendschap</b> moet onderhouden worden.,friendship,Deze <b>vriendschap</b> is erg belangrijk voor mij.,False,836.6,0.3
12,1150071.0,7527.0,False,7,verwarring,De fout op de poster zorgde voor veel <b>verwarring</b>.,Tegenstrijdige berichten leiden tot <b>verwarring</b>.,confusion,De fout op de poster zorgde voor veel <b>verwarring</b>.,False,934.1,0.3
13,1159461.0,1307.0,True,6,vriendschap,Deze <b>vriendschap</b> is erg belangrijk voor mij.,Een <b>vriendschap</b> moet onderhouden worden.,friendship,Deze <b>vriendschap</b> is erg belangrijk voor mij.,False,836.6,0.250390625
14,1164583.0,674.0,True,7,verwarring,De fout op de poster zorgde voor veel <b>verwarring</b>.,Tegenstrijdige berichten leiden tot <b>verwarring</b>.,confusion,De fout op de poster zorgde voor veel <b>verwarring</b>.,False,934.1,0.250390625
15,1169169.0,4381.0,True,8,scheren,Ik moet iedere morgen opnieuw de stoppels van mijn gezicht <b>scheren</b>.,Mijn vader heeft me geleerd hoe ik moet <b>scheren</b>.,shave;to shave<b>,Ik moet iedere morgen opnieuw de stoppels van mijn gezicht <b>scheren</b>.,False,1285.1,0.3
16,1175910.0,4044.0,True,9,kraag,De <b>kraag</b> van mijn overhemd is te strak.,Zij greep hem bij de <b>kraag</b> toen hij iets verkeerd deed.,collar,De <b>kraag</b> van mijn overhemd is te strak.,False,739.1,0.3
17,1182300.0,1983.0,True,8,scheren,Ik moet iedere morgen opnieuw de stoppels van mijn gezicht <b>scheren</b>.,Mijn vader heeft me geleerd hoe ik moet <b>scheren</b>.,shave;to shave<b>,Ik moet iedere morgen opnieuw de stoppels van mijn gezicht <b>scheren</b>.,False,1285.1,0.250390625
18,1186385.0,1237.0,True,9,kraag,De <b>kraag</b> van mijn overhemd is te strak.,Zij greep hem bij de <b>kraag</b> toen hij iets verkeerd deed.,collar,De <b>kraag</b> van mijn overhemd is te strak.,False,739.1,0.250390625
19,1189974.0,2592.0,True,10,onverschillig,Ik ben <b>onverschillig</b> tegenover de mening van anderen.,"Ze leek heel <b>onverschillig</b>,maar dat viel uiteindelijk mee.",indifferent,Ik ben <b>onverschillig</b> tegenover de mening van anderen.,False,1012.1,0.3
20,1197751.0,1945.0,True,11,blinken,Nieuwe munten <b>blinken</b> nog.,De sterren <b>blinken</b> in de nacht.,shine;to shine,Nieuwe munten <b>blinken</b> nog.,False,485.6,0.3
21,1201858.0,1858.0,True,10,onverschillig,Ik ben <b>onverschillig</b> tegenover de mening van anderen.,"Ze leek heel <b>onverschillig</b>,maar dat viel uiteindelijk mee.",indifferent,Ik ben <b>onverschillig</b> tegenover de mening van anderen.,False,1012.1,0.250390625
22,1207416.0,1423.0,True,11,blinken,Nieuwe munten <b>blinken</b> nog.,De sterren <b>blinken</b> in de nacht.,shine;to shine,Nieuwe munten <b>blinken</b> nog.,False,485.6,0.250390625
23,1211011.0,4403.0,True,1,verschrikkelijk,Ik vind het <b>verschrikkelijk</b> om voor een groep te spreken.,Het was een <b>verschrikkelijke</b> dag.,terrible;awful;horrible;dreadful,verschrikkelijk,False,1090.1,0.29960937499999996
24,1218279.0,1939.0,True,12,eenzaamheid,Tijdens de pandemie hadden veel studenten last van <b>eenzaamheid</b>.,<b>Eenzaamheid</b> is een groot probleem onder ouderen.,loneliness;solitude,Tijdens de pandemie hadden veel studenten last van <b>eenzaamheid</b>.,False,1207.1,0.3
25,1224390.0,1136.0,True,2,zelfstandig,Het is prettig als werknemers <b>zelfstandig</b> kunnen werken.,Ik vond het in het begin moeilijk om <b>zelfstandig</b> te wonen.,independent;independently,zelfstandig,False,1070.6,0.20078125
26,1228977.0,1184.0,True,12,eenzaamheid,Tijdens de pandemie hadden veel studenten last van <b>eenzaamheid</b>.,<b>Eenzaamheid</b> is een groot probleem onder ouderen.,loneliness;solitude,Tijdens de pandemie hadden veel studenten last van <b>eenzaamheid</b>.,False,1207.1,0.250390625
27,1233475.0,1163.0,True,3,gewoonte,Ik heb de slechte <b>gewoonte</b> om te laat te komen.,Het is een goede <b>gewoonte</b> om je handen te wassen voor het eten.,habit,gewoonte,False,895.1,0.20078125
28,1237794.0,9198.0,False,13,tevreden,Mijn baas was erg <b>tevreden</b> over het resultaat.,"Hij is niet snel <b>tevreden</b>,hij is erg kritisch.",satisfied,Mijn baas was erg <b>tevreden</b> over het resultaat.,False,875.6,0.3
29,1248868.0,12967.0,False,14,moed,Er is veel <b>moed</b> voor nodig om het uit te maken.,Ik heb de <b>moed</b> niet om het te zeggen.,courage,Er is veel <b>moed</b> voor nodig om het uit te maken.,False,895.1,0.3
30,1263785.0,2033.0,True,13,tevreden,Mijn baas was erg <b>tevreden</b> over het resultaat.,"Hij is niet snel <b>tevreden</b>,hij is erg kritisch.",satisfied,Mijn baas was erg <b>tevreden</b> over het resultaat.,False,875.6,0.250390625
31,1269644.0,2685.0,False,14,moed,Er is veel <b>moed</b> voor nodig om het uit te maken.,Ik heb de <b>moed</b> niet om het te zeggen.,courage,Er is veel <b>moed</b> voor nodig om het uit te maken.,False,895.1,0.349609375
32,1276317.0,1556.0,True,5,bijeenkomst,SNIC is een <b>bijeenkomst</b> met studenten van verschillende opleidingen.,De <b>bijeenkomst</b> begint om 10 uur.,meeting;gathering,bijeenkomst,False,1304.6,0.20078125
33,1280315.0,1666.0,True,4,verwondering,Kinderen zitten vol <b>verwondering</b>.,Ik sta vol <b>verwondering</b> naar de sterren te kijken.,wonder;surprise,verwondering,False,622.1,0.20078125
34,1284245.0,4802.0,True,15,nieuwsgierig,Ik was vroeger een heel <b>nieuwsgierig</b> kind.,Ik ben <b>nieuwsgierig</b> naar de resultaten van het onderzoek.,curious,Ik was vroeger een heel <b>nieuwsgierig</b> kind.,False,797.6,0.3
35,1292010.0,4613.0,True,14,moed,Er is veel <b>moed</b> voor nodig om het uit te maken.,Ik heb de <b>moed</b> niet om het te zeggen.,courage,Er is veel <b>moed</b> voor nodig om het uit te maken.,False,895.1,0.39921874999999996
36,1299473.0,1170.0,True,15,nieuwsgierig,Ik was vroeger een heel <b>nieuwsgierig</b> kind.,Ik ben <b>nieuwsgierig</b> naar de resultaten van het onderzoek.,curious,Ik was vroeger een heel <b>nieuwsgierig</b> kind.,False,797.6,0.250390625
37,1303395.0,2982.0,True,1,verschrikkelijk,Ik vind het <b>verschrikkelijk</b> om voor een groep te spreken.,Het was een <b>verschrikkelijke</b> dag.,terrible;awful;horrible;dreadful,Ik vind het <b>verschrikkelijk</b> om voor een groep te spreken.,False,1090.1,0.2749999999999999
38,1309646.0,1016.0,True,6,vriendschap,Deze <b>vriendschap</b> is erg belangrijk voor mij.,Een <b>vriendschap</b> moet onderhouden worden.,friendship,vriendschap,False,836.6,0.20078125
39,0.0,1317942.0,True,1,verschrikkelijk,Ik vind het <b>verschrikkelijk</b> om voor een groep te spreken.,Het was een <b>verschrikkelijke</b> dag.,terrible;awful;horrible;dreadful,Ik vind het <b>verschrikkelijk</b> om voor een groep te spreken.,False,1090.1,0.3
40,1320918.0,10470.0,False,7,verwarring,De fout op de poster zorgde voor veel <b>verwarring</b>.,Tegenstrijdige berichten leiden tot <b>verwarring</b>.,confusion,verwarring,False,934.1,0.29999999999999993
41,1333528.0,1267.0,True,14,moed,Er is veel <b>moed</b> voor nodig om het uit te maken.,Ik heb de <b>moed</b> niet om het te zeggen.,courage,Ik heb de <b>moed</b> niet om het te zeggen.,False,895.1,0.398828125
42,1337426.0,1085.0,True,9,kraag,De <b>kraag</b> van mijn overhemd is te strak.,Zij greep hem bij de <b>kraag</b> toen hij iets verkeerd deed.,collar,kraag,False,739.1,0.20078125
43,1340791.0,1213.0,True,8,scheren,Ik moet iedere morgen opnieuw de stoppels van mijn gezicht <b>scheren</b>.,Mijn vader heeft me geleerd hoe ik moet <b>scheren</b>.,shave;to shave<b>,scheren,False,1285.1,0.20078125
44,1344399.0,1295.0,False,11,blinken,Nieuwe munten <b>blinken</b> nog.,De sterren <b>blinken</b> in de nacht.,shine;to shine,blinken,False,485.6,0.29999999999999993
45,1347816.0,2887.0,True,10,onverschillig,Ik ben <b>onverschillig</b> tegenover de mening van anderen.,"Ze leek heel <b>onverschillig</b>,maar dat viel uiteindelijk mee.",indifferent,onverschillig,False,1012.1,0.275
46,1355913.0,990.0,True,12,eenzaamheid,Tijdens de pandemie hadden veel studenten last van <b>eenzaamheid</b>.,<b>Eenzaamheid</b> is een groot probleem onder ouderen.,loneliness;solitude,eenzaamheid,False,1207.1,0.20078125
47,1360037.0,8880.0,True,16,ongemakkelijk,Het was een beetje <b>ongemakkelijk</b> op de dansvloer.,Ik voel me <b>ongemakkelijk</b> bij dit gesprek.,awkward,Het was een beetje <b>ongemakkelijk</b> op de dansvloer.,False,934.1,0.3
48,1372515.0,4529.0,True,17,beschrijven,Het is lastig om de smaak van een gerecht te <b>beschrijven</b>.,Kun je proberen je gevoelens te <b>beschrijven</b>?,describe;to describe,Het is lastig om de smaak van een gerecht te <b>beschrijven</b>.,False,1090.1,0.3
49,1380721.0,3170.0,True,16,ongemakkelijk,Het was een beetje <b>ongemakkelijk</b> op de dansvloer.,Ik voel me <b>ongemakkelijk</b> bij dit gesprek.,awkward,Het was een beetje <b>ongemakkelijk</b> op de dansvloer.,False,934.1,0.266015625
50,1387107.0,1128.0,True,17,beschrijven,Het is lastig om de smaak van een gerecht te <b>beschrijven</b>.,Kun je proberen je gevoelens te <b>beschrijven</b>?,describe;to describe,Het is lastig om de smaak van een gerecht te <b>beschrijven</b>.,False,1090.1,0.250390625
51,1390976.0,1352.0,True,14,moed,Er is veel <b>moed</b> voor nodig om het uit te maken.,Ik heb de <b>moed</b> niet om het te zeggen.,courage,Ik heb de <b>moed</b> niet om het te zeggen.,True,895.1,0.34921875
52,1394997.0,5327.0,True,18,vreugde,Het optreden bracht haar intense <b>vreugde</b>.,De <b>vreugde</b> van kinderen is aanstekelijk.,joy,Het optreden bracht haar intense <b>vreugde</b>.,False,778.1,0.3
53,1402533.0,3239.0,True,7,verwarring,De fout op de poster zorgde voor veel <b>verwarring</b>.,Tegenstrijdige berichten leiden tot <b>verwarring</b>.,confusion,De fout op de poster zorgde voor veel <b>verwarring</b>.,False,934.1,0.3003906249999999
54,1408757.0,1075.0,False,18,vreugde,Het optreden bracht haar intense <b>vreugde</b>.,De <b>vreugde</b> van kinderen is aanstekelijk.,joy,Het optreden bracht haar intense <b>vreugde</b>.,False,778.1,0.349609375
55,1415129.0,3187.0,True,13,tevreden,Mijn baas was erg <b>tevreden</b> over het resultaat.,"Hij is niet snel <b>tevreden</b>,hij is erg kritisch.",satisfied,tevreden,False,875.6,0.29999999999999993
56,1422257.0,1240.0,True,11,blinken,Nieuwe munten <b>blinken</b> nog.,De sterren <b>blinken</b> in de nacht.,shine;to shine,Nieuwe munten <b>blinken</b> nog.,False,485.6,0.250390625
57,1425679.0,1456.0,True,19,spontaan,Ik vind het leuk om <b>spontaan</b> af te spreken.,"Jij bent heel <b>spontaan</b>,dat is leuk.",spontaneous,Ik vind het leuk om <b>spontaan</b> af te spreken.,False,817.1,0.3
58,1430722.0,1065.0,True,18,vreugde,Het optreden bracht haar intense <b>vreugde</b>.,De <b>vreugde</b> van kinderen is aanstekelijk.,joy,Het optreden bracht haar intense <b>vreugde</b>.,False,778.1,0.34921875
59,1433989.0,912.0,True,19,spontaan,Ik vind het leuk om <b>spontaan</b> af te spreken.,"Jij bent heel <b>spontaan</b>,dat is leuk.",spontaneous,Ik vind het leuk om <b>spontaan</b> af te spreken.,False,817.1,0.250390625
60,1440107.0,4439.0,True,15,nieuwsgierig,Ik was vroeger een heel <b>nieuwsgierig</b> kind.,Ik ben <b>nieuwsgierig</b> naar de resultaten van het onderzoek.,curious,nieuwsgierig,False,797.6,0.29999999999999993
61,1448091.0,10351.0,False,20,begroeten,Wij <b>begroeten</b> elkaar altijd als we thuis komen.,Wat is de beste manier om een kennis te <b>begroeten</b>?,greet;to greet,Wij <b>begroeten</b> elkaar altijd als we thuis komen.,False,895.1,0.3
62,1462115.0,2289.0,True,21,overdrijven,"Sommige mensen vinden het leuk om te <b>overdrijven</b>,ik vind het verwarrend.","Je moet niet <b>overdrijven</b>,het is niet zo erg.",exaggerate;to exaggerate,"Sommige mensen vinden het leuk om te <b>overdrijven</b>,ik vind het verwarrend.",False,1382.6,0.3
63,1467761.0,1899.0,True,20,begroeten,Wij <b>begroeten</b> elkaar altijd als we thuis komen.,Wat is de beste manier om een kennis te <b>begroeten</b>?,greet;to greet,Wij <b>begroeten</b> elkaar altijd als we thuis komen.,False,895.1,0.250390625
64,1473468.0,1283.0,True,21,overdrijven,"Sommige mensen vinden het leuk om te <b>overdrijven</b>,ik vind het verwarrend.","Je moet niet <b>overdrijven</b>,het is niet zo erg.",exaggerate;to exaggerate,"Sommige mensen vinden het leuk om te <b>overdrijven</b>,ik vind het verwarrend.",False,1382.6,0.250390625
65,1478190.0,inf,True,16,ongemakkelijk,Het was een beetje <b>ongemakkelijk</b> op de dansvloer.,Ik voel me <b>ongemakkelijk</b> bij dit gesprek.,awkward,ongemakkelijk,False,934.1,0.31562499999999993
66,1489310.0,1373.0,True,18,vreugde,Het optreden bracht haar intense <b>vreugde</b>.,De <b>vreugde</b> van kinderen is aanstekelijk.,joy,Het optreden bracht haar intense <b>vreugde</b>.,False,778.1,0.29960937500000007
67,1492848.0,2373.0,True,22,vergeven,"Ik heb het haar <b>vergeven</b>,maar ik vergeet het niet.",Kun je het me <b>vergeven</b>?,forgive;to forgive,"Ik heb het haar <b>vergeven</b>,maar ik vergeet het niet.",False,953.6,0.3
68,1497917.0,1840.0,True,10,onverschillig,Ik ben <b>onverschillig</b> tegenover de mening van anderen.,"Ze leek heel <b>onverschillig</b>,maar dat viel uiteindelijk mee.",indifferent,onverschillig,False,1012.1,0.22539062500000004
69,1503294.0,1146.0,True,22,vergeven,"Ik heb het haar <b>vergeven</b>,maar ik vergeet het niet.",Kun je het me <b>vergeven</b>?,forgive;to forgive,"Ik heb het haar <b>vergeven</b>,maar ik vergeet het niet.",False,953.6,0.250390625
70,1507744.0,3432.0,True,13,tevreden,Mijn baas was erg <b>tevreden</b> over het resultaat.,"Hij is niet snel <b>tevreden</b>,hij is erg kritisch.",satisfied,Mijn baas was erg <b>tevreden</b> over het resultaat.,False,875.6,0.3003906249999999
71,1514506.0,1058.0,True,17,beschrijven,Het is lastig om de smaak van een gerecht te <b>beschrijven</b>.,Kun je proberen je gevoelens te <b>beschrijven</b>?,describe;to describe,beschrijven,False,1090.1,0.20078125
72,1518611.0,1769.0,True,15,nieuwsgierig,Ik was vroeger een heel <b>nieuwsgierig</b> kind.,Ik ben <b>nieuwsgierig</b> naar de resultaten van het onderzoek.,curious,Ik was vroeger een heel <b>nieuwsgierig</b> kind.,False,797.6,0.250390625
